Lesser Amethyst Spellstone,Lifesteal.  Deal 3 damage to a minion.  (Take damage from your cards to upgrade.),Warlock,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-amaethyst-spellstone-200x286.png
Lesser Diamond Spellstone,Resurrect 2 different friendly minions.  (Cast 4 spells to upgrade.),Priest,Rare,Spell,7,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-diamond-spellstone-1-200x286.png
Lesser Emerald Spellstone,Summon two 3/3 Wolves.  (Play a  Secret  to upgrade.),Hunter,Rare,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-emerald-spellstone-2-200x272.png
Lesser Jasper Spellstone,Deal 2 damage to a minion.  (Gain 3 Armor to upgrade.),Druid,Rare,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-jasper-spellstone-1-200x286.png
Lesser Mithril Spellstone,Summon one 5/5 Mithril Golem.  (Equip a weapon to upgrade.),Warrior,Rare,Spell,7,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-mithril-spellstone-200x286.png
Lesser Onyx Spellstone,Destroy 1 random enemy minion.  (Play 3  Deathrattle  cards to upgrade.),Rogue,Rare,Spell,5,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-onyx-spellstone-200x286.png
Lesser Pearl Spellstone,Summon a 2/2 Spirit with  Taunt .  (Restore 3 Health to upgrade.),Paladin,Rare,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-pearl-spellstone-200x286.png
Lesser Ruby Spellstone,Add 1 random Mage spell to your hand.  (Play 2 Elementals to upgrade.),Mage,Rare,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-ruby-spellstone-200x286.png
Lesser Sapphire Spellstone,Summon 1 copy of a friendly minion.  ( Overload  3 Mana Crystal to upgrade.),Shaman,Rare,Spell,7,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/lesser-sapphire-spellstone-1-200x286.png
Level Up!,Give your Silver Hand Recruits +2/+2 and  Taunt .,Paladin,Epic,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/12/level-up-200x286.png
Leyline Manipulator,"Battlecry:  If you're holding any cards that didn't start in your deck, reduce their Cost by (2).",Mage,Rare,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/leyline-manipulator-200x286.png
Lifedrinker,Battlecry:  Deal 3 damage to the enemy hero. Restore 3 Health to your hero.,Neutral,Rare,Minion,4,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/lifedrinker-200x286.png
Lifeweaver,"Whenever you restore Health, add a random Druid spell to your hand.",Druid,Rare,Minion,3,2,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Lifeweaver-200x276.png
Light of the Naaru,"Restore 3 health. If the target is still damaged, summon a Lightwarden.",Priest,Rare,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/light-of-the-naaru-200x286.png
Lightbomb,Deal damage to each minion equal to its Attack.,Priest,Epic,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/lightbomb-200x286.png
Lightforged Blessing,"Twinspell 

Give a friendly minion  Lifesteal .",Paladin,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Lightforged-Blessing-1-200x276.png
Lightfused Stegodon,Battlecry: Adapt  your Silver Hand Recruits.,Paladin,Rare,Minion,4,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/lightfused-stegodon-200x286.png
Lightning Bolt,Deal 3 damage. Overload: (1),Shaman,Common,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/lightning-bolt-200x286.png
Lightning Storm,Deal 2-3 damage to all enemy minions. Overload: (2),Shaman,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/lightning-storm-200x286.png
Light's Champion,Battlecry:  Silence a Demon.,Neutral,Rare,Minion,3,4,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/lights-champion-hd-200x286.png
Light's Justice,,Paladin,Free,Weapon,1,1,,4,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/lights-justice-200x286.png
Light's Sorrow,"After a friendly minion loses  Divine Shield , gain +1 Attack.",Paladin,Epic,Weapon,4,1,,4,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/07/lights-sorrow-1-200x286.png
Lightspawn,This minion's Attack is always equal to its Health.,Priest,Common,Minion,4,0,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/04/lightspawn-new-200x286.png
Lightwarden,"Whenever a character is healed, gain +2 Attack.",Neutral,Rare,Minion,1,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/lightwarden-200x286.png
Lightwell,"At the start of your turn, restore 3 Health to a damaged friendly character.",Priest,Rare,Minion,2,0,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/lightwell-200x286.png
Likkim,Has +2 Attack while you have  Overloaded  Mana Crystals.,Shaman,Rare,Weapon,2,1,,3,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/likkim-card-art-200x286.png
Lil' Exorcist,Taunt. Battlecry: Gain +1/+1 for each enemy Deathrattle minion.,Neutral,Rare,Minion,3,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/lil-exorcist-200x286.png
Lilian Voss,Battlecry:  Replace spells in your hand with random spells  (from your opponent's class).,Rogue,Legendary,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/lilian-voss-1-200x286.png
Mana Bind,"Secret:  When your opponent casts a spell, add a copy to your hand that costs (0).",Mage,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/mana-bind-1-200x286.png
Mana Cyclone,"Battlecry:  For each spell you've cast this turn, add a random Mage spell to your hand.",Mage,Epic,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Mana-Cyclone-200x276.png
Mana Geode,"Whenever this minion is healed, summon a 2/2 Crystal.",Priest,Epic,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/mana-geode-200x286.png
Mana Reservoir,Spell Damage +1,Neutral,Common,Minion,2,0,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Mana-Reservoir-200x280.png
Mana Tide Totem,"At the end of your turn, draw a card.",Shaman,Rare,Minion,3,0,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mana-tide-totem-200x286.png
Mana Wraith,ALL minions cost (1) more.,Neutral,Rare,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mana-wraith-200x286.png
Mana Wyrm,"Whenever you cast a spell, gain +1 Attack.",Mage,Common,Minion,2,1,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mana-wyrm-1-200x286.png
Manic Soulcaster,Battlecry:  Choose a friendly minion. Shuffle a copy into your deck.,Mage,Epic,Minion,3,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/manic-soulcaster-1-200x286.png
Marin the Fox,Battlecry:  Summon a 0/8 Treasure Chest for your opponent.  (Break it for awesome loot!),Neutral,Legendary,Minion,8,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/marin-the-fox-200x276.png
Mark of Nature,Choose One  - Give a minion +4 Attack; or +4 Health and  Taunt.,Druid,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mark-of-nature-200x286.png
Mark of the Loa,Choose One  - Give a minion +2/+4 and  Taunt;  or Summon two 3/2 Raptors.,Druid,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/mark-of-the-loa-card-art-200x286.png
Mark of the Lotus,Give your minions +1/+1.,Druid,Common,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/mark-of-the-lotus-1-200x286.png
Mark of the Wild,Give a minion Taunt and +2/+2. (+2 Attack/+2 Health),Druid,Free,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mark-of-the-wild-200x286.png
Mark of Y'Shaarj,"Give a minion +2/+2. If it's a Beast, draw a card.",Druid,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/03/mark-of-yshaarj-hd-200x286.png
Marked Shot,"Deal 4 damage to a minion.

 Discover  a spell.",Hunter,Common,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Marked-Shot-1-200x276.png
Marsh Drake,Battlecry:  Summon a 2/1  Poisonous  Drakeslayer for your opponent.,Neutral,Common,Minion,3,5,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/marsh-drake-200x286.png
Masked Contender,"Battlecry:  If you control a  Secret,  play a  Secret  from your deck.",Neutral,Epic,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/masked-contender-card-art-200x286.png
Mass Dispel,Silence all enemy minions. Draw a card.,Priest,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mass-dispel-200x286.png
Mass Hysteria,Force each minion to attack another random minion.,Priest,Rare,Spell,5,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/mass-hysteria-card-art-200x286.png
Mass Resurrection,Summon 3 friendly minions that died this game.,Priest,Rare,Spell,9,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Mass-Resurrection-3-200x276.png
Master Jouster,"Battlecry:  Reveal a minion in each deck. If yours costs more, gain  Taunt  and  Divine Shield .",Neutral,Rare,Minion,6,5,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/master-jouster-hd-200x286.png
Master Oakheart,"Battlecry:  Recruit a 1, 2, and 3-Attack minion.",Neutral,Legendary,Minion,9,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/master-oakheart-200x286.png
Master of Ceremonies,"Battlecry:  If you have a minion with  Spell Damage , gain +2/+2.",Neutral,Epic,Minion,3,4,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/master-of-ceremonies1-200x286.png
Master of Disguise,Battlecry:  Give a friendly minion  Stealth  until your next turn.,Rogue,Rare,Minion,4,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/master-of-disguise-nerf-200x286.png
Master of Evolution,Battlecry:  Transform a friendly minion into a random one that costs (1) more.,Shaman,Rare,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/master-of-evolution-hd-200x286.png
Master Swordsmith,"At the end of your turn, give another random friendly minion +1 Attack.",Neutral,Rare,Minion,2,1,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/master-swordsmith-200x286.png
Master's Call,"Discover  a minion from your deck. If all 3 are Beasts, draw them all.",Hunter,Epic,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/masters-call-card-art-200x286.png
Mayor Noggenfogger,All targets are chosen randomly.,Neutral,Legendary,Minion,9,5,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/mayor-noggenfogger-200x286.png
Meanstreet Marshal,"Deathrattle:  If this minion has 2 or more Attack, draw a card.",Paladin,Epic,Minion,1,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/meanstreet-marshal-2-200x286.png
Meat Wagon,Deathrattle:  Summon a minion from your deck with less Attack than this minion.,Neutral,Epic,Minion,4,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/07/meat-wagon-2-200x286.png
Mech-Bear-Cat,"Whenever this minion takes damage, add a Spare Part card to your hand.",Druid,Rare,Minion,6,7,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/mech-bear-cat-200x286.png
Mechanical Whelp,Deathrattle:  Summon a 7/7 Mechanical Dragon.,Neutral,Rare,Minion,6,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/Mechanical-Whelp-200x282.png
Mechanical Yeti,Deathrattle: Give each player a Spare Part.,Neutral,Common,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/mechanical-yeti-200x286.png
Mechano-Egg,Deathrattle:  Summon an 8/8 Robosaur.,Paladin,Common,Minion,5,0,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/mechano-egg-200x286.png
Mecharoo,Deathrattle:  Summon a 1/1 Jo-E Bot.,Neutral,Common,Minion,1,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/mecharoo-200x286.png
Mecha'thun,"Deathrattle:  If you have no cards in your deck, hand, and battlefield, destroy the enemy hero.",Neutral,Legendary,Minion,10,10,10,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/mecha-thun-200x286.png
Mechwarper,Your Mechs cost (1) less.,Neutral,Common,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/mechwarper1-200x286.png
"Medivh, the Guardian","Battlecry:  Equip Atiesh, Greatstaff of the Guardian.",Neutral,Legendary,Minion,8,7,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/medivh-the-guardian-hd-200x286.png
Medivh's Valet,"Battlecry:  If you control a  Secret , deal 3 damage.",Mage,Common,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/medivhs-valet-200x286.png
Mekgineer Thermaplugg,"Whenever an enemy minion dies, summon a Leper Gnome.",Neutral,Legendary,Minion,9,9,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/mekgineer-thermaplugg-hd-200x286.png
Menacing Nimbus,Battlecry:  Add a random Elemental to your hand.,Shaman,Common,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/menacing-nimbus-200x286.png
Menagerie Magician,"Battlecry:  Give a random friendly Beast, Dragon, and Murloc +2/+2.",Neutral,Common,Minion,5,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/menagerie-magician-200x286.png
Menagerie Warden,Battlecry:  Choose a friendly Beast. Summon a copy of it.,Druid,Common,Minion,6,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/menagerie-warden-200x286.png
Messenger Raven,Battlecry: Discover  a Mage minion.,Mage,Common,Minion,3,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Messenger-Raven-200x279.png
Metaltooth Leaper,Battlecry: Give your other Mechs +2 Attack.,Hunter,Rare,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/metaltooth-leaper-200x286.png
Meteor,Deal 15 damage to a minion and 3 damage to adjacent ones.,Mage,Epic,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/meteor-200x286.png
Meteorologist,"Battlecry:  For each card in your hand, deal 1 damage to a random enemy.",Mage,Rare,Minion,6,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/meteorologist-200x286.png
Micro Machine,"At the start of each turn, gain +1 Attack.",Neutral,Common,Minion,2,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/micro-machine1-200x286.png
Microtech Controller,Battlecry:  Summon two 1/1 Microbots.,Neutral,Common,Minion,3,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/microtech-controller-200x286.png
Midnight Drake,Battlecry:  Gain +1 Attack for each other card in your hand.,Neutral,Rare,Minion,4,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/midnight-drake-200x286.png
Militia Commander,"Rush 

 Battlecry:  Gain +3 Attack this turn.",Warrior,Rare,Minion,4,2,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/militia-commander-hd-200x286.png
Millhouse Manastorm,Battlecry: Enemy spells cost (0) next turn.,Neutral,Legendary,Minion,2,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/millhouse-manastorm-200x286.png
Mimic Pod,"Draw a card, then add a copy of it to your hand.",Rogue,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/mimic-pod-200x286.png
Mimiron's Head,"At the start of your turn, if you have at least 3 Mechs, destroy them all and form V-07-TR-0N.",Neutral,Legendary,Minion,5,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/mimirons-head1-200x286.png
Mind Blast,Deal 5 damage to the enemy hero.,Priest,Free,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mind-blast-200x286.png
Mind Control,Take control of an enemy minion.,Priest,Free,Spell,10,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mind-control-200x286.png
Mind Control Tech,"Battlecry: If your opponent has 4 or more minions, take control of one at random.",Neutral,Rare,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mind-control-tech-200x286.png
Mind Vision,Put a copy of a random card in your opponent's hand into your hand.,Priest,Free,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mind-vision-200x286.png
Mindbreaker,Hero Powers are disabled.,Neutral,Rare,Minion,3,2,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/mindbreaker-200x286.png
Mindgames,Put a copy of a random minion from your opponent's deck into the battlefield.,Priest,Epic,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mindgames-200x286.png
Mini-Mage,Stealth. Spell Damage +1,Neutral,Epic,Minion,4,4,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/mini-mage-200x286.png
Mirage Caller,Battlecry:  Choose a friendly minion. Summon a 1/1 copy of it.,Priest,Rare,Minion,3,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/mirage-caller-1-200x286.png
Mire Keeper,Choose One  - Summon a 2/2 Slime; or gain an empty Mana Crystal.,Druid,Rare,Minion,4,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/mire-keeper-hd-200x286.png
Mirror Entity,"Secret: When your opponent plays a minion, summon a copy of it.",Mage,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mirror-entity-200x286.png
Mirror Image,Summon two 0/2 minions with Taunt.,Mage,Free,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/mirror-image-200x286.png
Misdirection,"Secret: When a character attacks your hero, instead he attacks another random character.",Hunter,Rare,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/misdirection-200x286.png
Missile Launcher,"Magnetic 

At the end of your turn, deal 1 damage to all other characters.",Neutral,Rare,Minion,6,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/missile-launcher-200x286.png
Mistress of Mixtures,Deathrattle:  Restore 4 Health to both players.,Neutral,Common,Minion,1,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/mistress-of-mixtures-200x286.png
Mistress of Pain,Lifesteal,Warlock,Rare,Minion,2,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/mistress-of-pain-new-200x286.png
Mistwraith,"Whenever you play an  Echo  card, gain +1/+1.",Rogue,Rare,Minion,4,3,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/mistwraith-hd-200x286.png
Moat Lurker,Battlecry:  Destroy a minion.  Deathrattle:  Resummon it.,Neutral,Rare,Minion,6,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/moat-lurker-200x286.png
